customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
021995b2b22b7bed8df170cec8ed67ac384552d0e5757b3983715388d23b585a,1.0,1.0,ACTIVE,Regularly,22,d268656a8b939ee1436ac711ae86f63c7a1b573e8de808cfea16b340eda18875
02199df5ca4cd883191ac7feaf9d83cdcfdf500086f3f5a7aa8d424258df20f2,1.0,1.0,ACTIVE,Regularly,30,acddccef70149da76cb21a0df15a048ca53e7723a4987947aec752bfb3f3c900
0219a70369c678045a81e9c20c6d77248c41159ce659d8d10d1a302d8008b4cb,,,ACTIVE,NONE,22,68bc1a2fe754ca42df592723c5eae3f9ea3a1ec7f207d307ffd67f31a7252a58
0219a8b656255a5a87596c2ddb04cf23ccc933a73cfa80e77c9431d1da85b53a,,,ACTIVE,NONE,21,ee401d01d298ce19beb24ccaec245d978ec83b23e6bd716b9b88e94273461c71
0219d916f037e81977145a971e0cbb589c16a9c26fb26c869651beae35f8a6d7,1.0,1.0,ACTIVE,Regularly,27,590744ce027d7f1d714efc39a22554e1c089a019fac89bed12c9cf1de1b093a2
0219dd3a6ad9cdea60ffd2c77490c22632f091ace1f760ec51cebc86a8af9a96,,,ACTIVE,NONE,23,2545ffdcd828e53bc8ad7c64940e6be230781dec7bba543e1b6584a83eb67b4c
0219f40f77a8d02da85377ff81b516e4d07849e1e6870f6b1fcb574846df3927,1.0,1.0,ACTIVE,Regularly,50,282f600cbd584f6b3907fcbee8c0f73183bc6c43a81888170fac3c0ef9892c86
0219f660f77fb5e648c73194bcfd7cfee5dd89315a1dc0486bd94a112c25db9f,1.0,1.0,ACTIVE,Regularly,26,568e10e7b8a99d5ccfb59e5e562130b4d75916ec26e090320a3930a3dc490fb5
0219fb1c3ec0db740154bb4ca863dc72f401a3025f43ad5c1fa60e27fd08e5cc,1.0,1.0,ACTIVE,Regularly,64,fca25d069324ef1411ef303ef6cdfba24de5ee81d129033e92c99cce7c5f69e2
021a073e0138eccc7694765c96f7f0a50770ea3657584093374799fdee6239f4,1.0,1.0,ACTIVE,Regularly,58,85b995a035902e923f0ffa95995a614f60e648f71e4804d0f4a11429909cf59f
021a2c56b104cce2312c1228b10a6afce995857d4d189067fc0abf339ea54610,,,ACTIVE,NONE,46,919af20d519fe0b70a248455892c0526f25b901d5d379bd98e414fedcf950fc2
021a3378b79a02037826cfa0fc50697c38ebd58f5d3d3a8a4abdc8e6736c3fa0,,,ACTIVE,NONE,56,eac2528fb07029e42b6867c3a9a299ffcf821bb4272275d63c2432b0955f508c
021a3988988590d3fc08b71032e787fc9b96c3296b50f956c94b15f06e1248a9,1.0,1.0,ACTIVE,Regularly,46,7bd82090afa86e17648608cad336ade5133dee6228973a240b61f8c0dbda2855
021a411cee80d3f668b9eae4084528198003a5d9ffd188d89ad8843a9b33f2a8,1.0,1.0,ACTIVE,Regularly,49,1f4e25205529d2530b0df44e5cee3b31fb7bdfb26a09d9be27529a8d5475485e
021a4ce1f136a94bf09f5f0ccdb0770f2d9328846b5fe24ee739f2e287828e42,,,ACTIVE,NONE,24,d2dcdcead6923ee60d455b815b4789fcd73a754c35b4a3adc403a604bb486abf
021a51ca1997cef6740c18a3e87c9cfba4b6cf03005f021a6fa77d3f5b565789,,,ACTIVE,NONE,27,d3ad208a1a2ba4033c402f3283ff804e8c872a6d77c1ae62c1ee3bf59f31160c
021a5e758ece8d7cf01187b00ecb1ad731af7cdb788d4e57861945725b184330,,,ACTIVE,NONE,23,d1deea583a3a8a6d71e7e17f56a4cadcbf1724a56bb729b4e299b2f9a6ba8a88
021a5edf5585e9a54da5c7ba236808b49d27587055b0de4f117bdfddd8568a43,,,ACTIVE,NONE,56,cd10e4d655d8d06e87b8bc6ebbf19350f4c64ac6661dd9e2aac11983a0230e43
021a6bbad6533243ff359c00c30c6a8a3a6786134eb9bd145472b83719596d4a,1.0,1.0,ACTIVE,Regularly,27,f314a8752e8056dac9b6a37a67d9bb700286815de89a055c943be474e8895e39
021a7795e323157e0d9ac91a38018d4fbf65aeefcbe3862782af7ac5daab0697,1.0,1.0,ACTIVE,Regularly,35,cb7b175f572bf7114053cab5cf582df3fc8dc5c3966f850ec47e1772e0de8335
021a7b5c6e5635bbd5189dd6829b1bd907f40bad2f267241a2997d4912ceb71a,,,ACTIVE,NONE,19,e13111400ba35e4ca54b390b06478bb4c9fb18a5ae729fa8b2dde57c0b19aabf
021a9dd8e324f494cb3bb430d55d8427184b722b98da73480862ee9574420142,,,ACTIVE,NONE,25,621d50a288d909b8cdfb2d1c7691fc710796d7c53dcf5a1234233cb8d84efe6f
021aa90f12add1cbf44cbbcd467a545f8f33f404b7e413a0840e91a95eb62e52,1.0,1.0,ACTIVE,Regularly,22,033f2e83b4c3c3f1b57674b14c870bf4a00d3b8026f37e1e20d8072ee0c8193d
021aaf344d26179ff4fdef158236be9710e47a58f900af7ceed227bec64af3f7,,,ACTIVE,NONE,19,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
021abde57becf206a360e5fc12a4119025784625ae00f726fd449958b019f3b5,,,ACTIVE,NONE,51,4b4ee56de5def6259689b3c9e4294fed0778b81b7f9b48e594970e17459abcb8
021ad300eea4618dcde83981cc3fbe133d0c2f3eee39f3b8904d2b4955f526f5,1.0,1.0,ACTIVE,Regularly,49,db97f075a3d05fe559774f6bb4ffc9c6ec624f7646d36dc9a64734e9041fd926
021ade7f1328e5c0eb09e5926c96a2379f6d6b16bd976794885d368df9b8d367,,,PRE-CREATE,NONE,37,d7b785dab2e21db9a098f3a31a80143b4cb20b84c7f1fef17f320f94510c60d8
021aeb0e4ab083f1b8b52a4544a582dacabd1946f069de950e034d6ac5984226,,,ACTIVE,NONE,48,7e357cf09b10181b7ffb75a1ba36f1f8f28c1eee2d92055c9bc3939fe05a5ae0
021b0a07ccd1cffdef28225c6627cf83c589639e43ae1e16889da539c2ad299d,,,PRE-CREATE,NONE,75,05a990c9e3eddfaa8c26dc7372e9d1ad675580450797057dc19fd74f38c8d8c4
021b13a486586aa3596d1d740c139d2755c7c27cd31de60ac29de1aa3986e2c4,,,ACTIVE,NONE,22,924fec4e72de924f0e23a88284931637d3b7c82178a3e70d9d1b4b4c3810f288
021b175f3fb7d9bff51c4e308a807c29181164ff45f9f2ea48d3cdfb345bcf7e,1.0,1.0,ACTIVE,Regularly,19,e4ca97f4cf4ef1e401028762ac619968a3be3ec00ac44fe6b4995d1529cd1137
021b1c0643e2377d6acc19437d470cd498567a844fce8b9ae724d0f17ce7c50e,1.0,1.0,ACTIVE,Regularly,54,00e44e5d779d19092ee55e9b2908b4fff50d1dbcc3788c646d85217e4039d154
021b25dc4a8c45cc6c52a0ccb84fe22254fcb2b175c3930aec7dcc1aae1b21f6,,,ACTIVE,NONE,31,aea8aaa4f5e82b60699b0e52a17b2ca50b9c28d708e7540b15cfa357cc454cc2
021b27d80adc8c2f6f89430a26a5323c65e9c2ca7d31717429427380ec7be53c,,,ACTIVE,NONE,35,bd554686991a16c0673b173621c1dbe91dbfc68c492863a6b082454a40b3397c
021b369ea3f799cdc2f2306ec5c7300ca31668d9b52737e5a90ea702bb6b9a83,,,ACTIVE,NONE,25,bfaf43528f04cde220f76f89a3cc6f6938da24996de4d3ef6399183024e49139
021b3cbfa4d1aac8622f80c69fcdf5024e5853f5762d28140bda3d3c7dc8a609,,,ACTIVE,NONE,31,13584a133e4050358ea9631d33513e267cbca056f1acc189a4e46890de7b88ee
021b5000d0de9e5a5e3d43e29f4a64338981fd4ff8dcf6601113318ab57dfc63,,,ACTIVE,NONE,41,e634329c2b6fba636f9eca433a55fe409884945981794c383d1050c7786ac8f0
021b57163c0b9b9c6d5eeed98eb39949f18589a485795a470cb48089e93eb232,,,PRE-CREATE,NONE,39,c676f3e64f02571bfe3eb71b481320197e081b903a59858ba2e842b6a5274046
021b5cc31acee54a3f39c1557d8b87ba40ae7c621708c57b532292945470fd10,,,ACTIVE,NONE,20,1ba25273cd6dcb4084a7f36ca40e72ea462d57e7a4d7a4fc470f9356225f4604
021b6da3758ba1037900f117c87a103354ed1c70ee42946ba9f60db0401872c3,1.0,1.0,ACTIVE,Regularly,22,dda8f6dd7cdaffb5958c86c0faaa4e3d08ad880f16c2b7f60bdb2c7bb6207086
021b6fb8bdd904a0fc5723ddd14dc93a0aa976b417bc5178f1042f94726db649,,,PRE-CREATE,NONE,57,6017fda41e6822b21082ad5c1ef6c837541a4933039acd38be77f25a8791388d
021b9f9bcae98f4c94eb643cbf4ae13f6a0f979ddc7e8766f56b94ace388a637,1.0,1.0,ACTIVE,Regularly,20,861bacaa180d0e5b5e2d00e9a9248facd8aeefb0744c757964adf4dcd43a123a
021ba5b48302b412ec7657427f7be2269cde5c2973811286e06466f70513d7fe,,,ACTIVE,NONE,24,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
021bac64da62acdc29bd141d6a487e3221cf5a59d1c534083bf5b41d27582e18,,,ACTIVE,NONE,45,97d53e00c13c567ba2f97427e07fc4104952386fd8787cb000d492ec5d7a3cac
021baf3ef14a8fa4e1a1b47bf9f5798fc590961a450ba8344cf1d019d4c39837,1.0,1.0,ACTIVE,Regularly,48,2590db4ee9576e2d332c950eab67398dce69dc52d9a90784d1637449835b077b
021bc247c66e96ed46ed892fbc98e4a8270142a093424f218bbfcd7889bed2fe,1.0,1.0,ACTIVE,Regularly,60,8512331cf9fe157427a56afef82b9539225e695e5ec4500c8e85d10675858e39
021bc67950ef9cc29f89ceb045e06db11710f717ae719891ba2f3275d40f761b,,,ACTIVE,NONE,41,10b7737c9ffe33d547d5e11e31c694e69a4afedb026eb0af1f61c2465d2a68f5
021be49e6f626c0224ef2b61323224cfd97245e09c2c6d6c7247f84d85403786,1.0,1.0,ACTIVE,Regularly,57,c28a7ff64779e5e8f6b65f456eeab72c863db5e54a6b348d38cc6ca6a1054f45
021bfdd3e66576efce4fdffc66c8e7837abad6ac50c10d3ac2c912e5558efd8a,,,ACTIVE,NONE,48,95efec2e62a62569b9736c943ddf31aac6bdd4efd89b3c097e1d13b014d2ffe2
021bfe753708c5a686c20ad913a0c364121f038d64fcf329d716dfc12c76284b,,,ACTIVE,NONE,53,add27708876785ff05f83dad9650f6f632a2d1247a4c69510d500bbbe480d2ba
021bffbf9450149e229839bed490e7148d04b67a2b72a4161377161c1fb1aae6,,,ACTIVE,NONE,18,538b663ab4eb243d38ac5d110db92dd9ba04c776d3982a1b80c9dea51023c242
021c112245c97e47dd86a0a6f75cfb120ab817bd6efbebf05922676b0ebdb1bc,,,ACTIVE,NONE,54,0110cbe1cbedb8d9fba098d94c2c46b5f64da03a494b0ad1e3bd94367149061f
021c1a598e23a3d3444b42b19f0682e75f7a669f4bb2579a3f56e95fbf12fc48,1.0,1.0,ACTIVE,Regularly,18,1d750fbf50b92e457664c5680c735746534b65342c931168d589c24e58a61c67
021c2be6a213bc57620afded62e67509bb5c638728cb8615a93a1d5291d8847b,1.0,1.0,ACTIVE,Regularly,29,152b0687135c149168b6e649e1f5d9354e7cef4e95bafec97324128a6c302048
021c2f9ecc400d9dd2613de9ef1b17ffddf90d52a8fc68ab3e966fc5398adf4a,1.0,1.0,PRE-CREATE,Regularly,45,2cfde76ad40398d11af7e3421229ea2ea5981a5ad99919af82861db5accdca37
021c31c8cd567fec6cd5026508f85f8cec82e575a60e3de5dd7a2f3f8a4a02d7,1.0,1.0,ACTIVE,Regularly,17,ed17805b059ad9dd3766b9d7f1e7263c3874c56ea188649e7484a26fe07c4011
021c32ddf1977cdc973f38fdabc5a3b2845ca4631e218870489506dc1f371c1b,1.0,1.0,ACTIVE,Regularly,47,a9fe1fbb2fd966e84cc38c7d8e17772f2dd5cc189a84c709d16afc85e289f6f8
021c3df1f3f5da622814eddbe2e06682d5669628c03f1563d786a2a66db596e7,1.0,1.0,ACTIVE,Regularly,47,605430de18ca74272a041c579316dd82793f62fa96f252a676db60f3a9aff66f
021c3ea71421b186e5702a92e7ef2c03da1f9ee70f1bda4062fe00cd56a8c583,,,ACTIVE,NONE,47,457ec6504afa56b30d29cd8938e4298035de5e924e7a319e3de2fea73c13702c
021c54adce2493bc18a14e74a75d65a2c45a8528b9fd9b6dada6160867865d04,,,ACTIVE,NONE,28,eea3d9966c31acee9238d18a0f8908ff0a5f461715c063359bd06b700b0185a5
021c7ee72974e0cc6254a9fa7944f4b1fef53ae755d6f3074cf24d6270487acc,,,ACTIVE,NONE,37,24400154e8d5c8f2aa18e2e04d8e102259a863758798b4ac1822cea4bd6d140d
021c834978c80da3bcf48855da9ea5ee1da0e35cae9d133ef72019394470e4d5,,,ACTIVE,NONE,26,cc7dbac18c97d39020f50c466b8697beb342e338ff89e774b0e95f38ad4eef0a
021c897da6d36da705952b4ecc46e641b811e094d67f68c649b9e672f08fd7f0,,,LEFT CLUB,NONE,19,f3ed5b9f7351a622b27771a8a774b18d3fdf72e8a2824ddf30b21aa2fbb1f791
021ca1822b6db8fa601eaff7e566ba96cb60af3c8f0477c4692f9d83edb43f58,,,ACTIVE,NONE,24,80207204fa21fdd688993bab8c89cc73652a9b2f699399794757f8fec5bc48fa
021cae91d5728a85e060077e31a79651e0e7b0725870b2fdde727b57f0ab1c3d,,,ACTIVE,NONE,46,ad4d2473b4aa4e56eeb57972deece1459c247dc3ec62336dd3f763c0efb7b430
021cbb1ebcfb613afa443d8c7412d1e09a0f82a695e26f0295c64448a4983e3c,,,ACTIVE,NONE,45,98f58fc7ba08b9e92631e5f15089f5c1debc08c3e903b644fa9470be68c87898
021cc618a78e5f2de2262554ea9777ed571304ce894698be954d6aaafff566df,1.0,1.0,ACTIVE,Regularly,29,d29c90df7af8311c6421062bb761f7fb5e7ba879aaef5693c92ba48a91d4433a
021cc9c596750b92de04ad29068674ee85e2a4ecd186d6d2102939d52c896069,,,PRE-CREATE,NONE,37,a02c48ed2fad9dbea3359219682a73e09a131ed2f648198532d69f7d2a922153
021ce0b86e0b0c5781e3189617ce88cdb0914004da2ed41273ed64a54480fd6e,,,ACTIVE,NONE,43,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
021ce234821cd246c96f5d0525fc68a6fccd72ee99b0c17452941e6a320296af,1.0,1.0,ACTIVE,Regularly,61,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
021ce306c6f089a71e78ec261267dd8f4f8ac832fd9244d4cfa253561ff38789,1.0,1.0,ACTIVE,Regularly,24,e843a82949b7298d9449b04574ec3cf261846e0ad06cd596ae10fd636acebe7f
021ce7c9fe825bdaf60a3456d3c787aeb2f0d4835c4a6fc9b27488deeb348a77,,,PRE-CREATE,NONE,51,2af96041c58d2fd429e451b9dd017204f85451d82dbd5b5891379838514aae74
021ce8256619b269e96011ec48a2e766b6977220d4be54c2e9ca2249765df14d,,,ACTIVE,NONE,39,8ef8f029493e58a12aba35b25b753416e663f6f923d7843e6af240080bbdbf64
021ceccb934151d89a737428ba4e9913c56c9d1858b378c3fe100b9990654b59,,,ACTIVE,NONE,35,c81b991fdcaf585fe93a349a4893fb957c84f0349b5d339e441915e733e1d929
021cf4de891f4d4e3ba83c42ff62fca5961377586fa5955d1b3b7fe19e6d83cb,,,ACTIVE,NONE,52,000b55d75e4be2748199793fdc893923ec8847be27c8e0a9eebaf40b020706ed
021d175749db47818fcd39a48026bcd6846af08481f2e3e4f416c8d49b4a5021,,,PRE-CREATE,NONE,46,996c5bade4148d65e4cd6ca5c56740fd902b8134ef0d1137096878daebac3e10
021d17af66fa67e69722350f7e247c253eb877d41ac54847866a8686f195285e,1.0,1.0,ACTIVE,Regularly,25,3947211b19b12a2889121225db990d0ad55e4b144ff16d6fba20d75a0eed2b6b
021d37798f2da6ea73927da3b874db74bf0799711a1fa9021b9f562c254ffdcb,1.0,1.0,ACTIVE,Regularly,32,4b2a90b2d27b84cecd2e705b788c5063654598047f36eb4cf36c95a3ba6b521c
021d3e7a928f35011e36d7d5d1d829505e15522cb3ef9f8e2d3546e85ad5a06e,,,ACTIVE,,22,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
021d6086a611b609fb80a072fe5b78b885f6a77fe79f0f45fd271e459ef1ca2d,1.0,1.0,ACTIVE,Regularly,26,9547fa5461c1fff5e6f8bbd2c66f9b2c496b9dc52113a320579311d877906988
021d733c5752b8dd5ffc55541be8c1fbc7d8988fc1d6df16db9253ae37deb279,,,ACTIVE,NONE,28,11e589dbe1ac3bff18b831ac25fdd617955a6845caf0492e2ff6693aa204e1d5
021d82517d3f234680bc5995a59c2bf5a5304e665cac5d72cc8c281a26ce64b7,,,ACTIVE,NONE,23,4a4295fc6a6f58e0b545d529c91405caf6b76946f7c1363374e1bc787724f1a7
021d927210c6bdb7aadaf48566d05a1fc80e53ae4fc0baf5f37f0b73eb4b8df6,,,PRE-CREATE,NONE,27,6ede1ee5a01125d52c4e9d32f8f84ff4ecc8e0cc3c17ebbee8855c82ff5c2972
021d92daa465307e545223b29a522e1da7b41bf15cea2921203320458e654976,1.0,1.0,ACTIVE,Regularly,50,e71fb6bc62d1441a1986d5aadb51b7f3cb22d90194750bbc60d547a9dbd2842f
021d9844b48851f778bb26edf0289fc80a4f6247b73d2d991aba5d847a7150e8,1.0,1.0,ACTIVE,Regularly,31,b2ec225f2122b32319dd45dfc4f2ff88a0c88ec660f66f2527c49ccc8790b24d
021d9c431995553547da596a295e1abd2d1b5abe4eff5b05924ce62777936e76,1.0,1.0,ACTIVE,Regularly,23,f26dda58056ff7a82e2c6836668df7c10781f382db1135034bed3d0098419725
021dc3631996b313f830e25bfd48a1d68148f40e54b36855406567f8e82d4c49,1.0,1.0,ACTIVE,Regularly,20,85277dc2f4f95cab1b30113110552bfa71c582b227a0264a236f5d3153a44966
021dd12337fab356eaf53df2bfeb1ec798f1452837b59784f581ecb98e7efb76,1.0,1.0,ACTIVE,Regularly,46,d1853ea5057ef530191d252bb19114828c1590e46edb71100cb14ee33aaf63a8
021e0018f91e6d21e8a9923d6ae8b997b67ebf0752a057bcc726f5d9acb4bb8b,,,ACTIVE,NONE,30,ac221310d28b3817b9ddc01229ba6bf995a90e744ab896e20354753cb2d79684
021e04398c866a06a49891b0edad484506822d0060b8aa847fc19543f0d425d4,1.0,1.0,ACTIVE,Regularly,23,fbf08eb7175cc5e95c2fc84ff1b942afad4d22c6902b147d70453c6e47a01cc3
021e17f07ccbf0f911835dc454c585e4653de32a9a7fa8b9dd27837f884073f3,,,ACTIVE,NONE,34,15ccc75502568243addf20ff1555d50cae6fb95fc3135475c3a3f734fe7d4bcb
021e34ddaccec208eddddc1c3bd75548c9d563659e1a8dc2a3a271be1c1b363d,,,ACTIVE,NONE,35,61698e704973a52ea3601e4ab6fc6555765712b197fe035ff223cf4a6ae6ff38
021e57263841bd4a756756a277188760127df65a30cefc62dc212304865c996e,1.0,1.0,ACTIVE,Regularly,43,8ea56c59abfef238aa928df65e693d0523fc19047fc90d15b3c73bad110bcfa9
021e6037a3b1f8922baadca0a9b4983a47bdd076c6f9a1ef0086e398e348d5fc,1.0,1.0,ACTIVE,Regularly,48,428677e0990fbef6239b1a916ce50d4aabde85c841d8efbde15007b089a7be74
021e6b3e2cb9aaef96e400148d4aa85d03e3199daa1cdd243036334cc1cbce22,,,ACTIVE,NONE,71,fcd2f2794907d58f4e823a292db94b680f30e0dcfb14ae3f9a6d2215e9037da5
021e6bb81fa17e2fea2871f676203822149c293e73eb1aeefe4f5c7060a56ac1,,,,,,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
021e6fdf7ece98f281f8c39bfe007dadae84e3f463fbcb569a1ff8b095a8a043,,,ACTIVE,NONE,31,440c03c05f27cbea7c20936a2603b7408b04df86c57d1238b9c4089e3fc67621
021e745b27d266faf41f8c27b34194e2a7e19f1221a0d00a364cca1b4f9e5075,,,PRE-CREATE,NONE,23,98861c413c561d0e5401da5b6ac2b72162b81f1da7758ced99d8ac5016dfcfcb
021e84c4f6121ec823eeb5708f54ae989543d024caff9b0639f9f5f585838987,,,ACTIVE,NONE,31,020a02c6c52a3fed275cb784f1f90355d4abab023343340b7e4845d10dce88b1
021e8c270c4b85a0d867f554b05f1fa2e7df929759069904e63599184bcf37f8,,,ACTIVE,NONE,44,e11f498b26c8bedabc965bfd6f468d2bd04354e1c1ec2cb5290337209c9b5b4e
021e918dd474fc6b6934879a2b7a98d398f40d765aeadaa18541ab82d9466bb1,1.0,1.0,ACTIVE,Regularly,19,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
021e975140ce4d034172854e27a43fd2fd706eecadd1ce72731588165d6ab314,,,PRE-CREATE,NONE,26,5281e380983ab3240a6bba91fe7da35a91ea4e5e3f641636eeb064e4c3ecd8b2
021ea2d89db87f51df16ffed1adfd8096024f3e00ef233ef87ea441727641136,,,ACTIVE,NONE,41,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
021eb7adf5429aa880ee76971aedc3c13725037d8a9bcfa5113986849aa8251f,,,ACTIVE,NONE,23,5bcd314a5f6e8c0f9e711412843838d452d316fd5f03b4eb065f37f8059f972a
021ef120730bd03469a454a0678c24d575718458b3b75f0f1956f41f8c0c1c26,,,ACTIVE,NONE,43,7e3164a91cbe6a8d68d734764ca404f44086d81f39ff54f2ee66b309c1024213
021ef5e02ff98930678a70b3f898645d4973bc3225560b483a60a4db29058e08,,,ACTIVE,NONE,27,badc755acbf2073f4bafaf5110cb14b0191ccbe0d61d6e94b84d2aa13f30d540
021f06867e17d56bd99f1616934d87074c8df04d146872cdf9232eea85c16b29,1.0,1.0,ACTIVE,Regularly,49,52ad0959aa2070b7291b4559cb8048ba70a1fe6aab715eddd10197a86d49088f
021f157000d6e74017897982a36ae3e44178c81c25e4b92abad08000abfa8a9b,,,ACTIVE,NONE,54,d0f48b10b106be43cbcf5cda2bd4962b042e59745b1469db44c80cfe96d30704
021f28230b1231ffaa524066ef39a81cd41e397f3ff6e8e96d45c4fab42758ce,,,ACTIVE,NONE,51,d7904b9afb9c618ab6691bd37f9a3cf6e0add0707623267ebade9d964a159b2b
021f29dbf8856437775a8399544d6d2e1a08389bca16b68454afc83eef57f85c,,,PRE-CREATE,,41,45887903d85d4a2c992cbd5462d95efca2dbac224db01cc6778e452ca58f7736
021f2a419f97d7b559b4ed51b0495c8a53be064986d0a7d5733b59ec4588314c,,,ACTIVE,NONE,51,37e34ca2b0c520f8de07695ea735bc99aebd50e062bc34d04a68cd63abf5c69b
021f41d3e6d5ce6cc64e99bbaa8d9c1ebcb67e229a6fbe462c950503955875f0,,,ACTIVE,NONE,57,65284aa1e5be99ee69e829206229e6edf719f38151f9ce2463c7d328a7fcbb62
021f49b53165d46a8b08f6a1fd298fd55151e0d3874ab2ce35b879f038c0bc35,,,ACTIVE,NONE,32,777674c521c360d9eca77858a61d1af74939da2b124937b2580c931527881e92
021f4a85b33e33d2f14b2068c1f36d556d2753d6c363cbdcc38a870d1d8bf919,,,ACTIVE,NONE,45,d0ca8a949ef5517cb41677822ceb43714f88eb0c73c28fd1b4783d3220bf853e
021f4e1ac2616d6305bd318146f9aa481cc7bb2333e9501edef6118633712707,,,ACTIVE,NONE,49,d7fb0adb96c303e957ccb88739c71a9724ee104bff82fc7cc406f5381d6505c7
021f56ee8b50cf254e4e4bf281bc62636f0898b8ce8bd94ba19e5ec1047513c1,,,ACTIVE,NONE,27,e08d905c4e82003a0ea4eb3a1d785e473807a432b53ecb41101f14948d48a905
021f605b8a696203bf43e8f1833118588ca6b680eae16fcba7f02dc7295a7b74,,,ACTIVE,NONE,24,d267380a3f8ff796a810983b5270195b2b3d32b190605533d09b9fbdb34d5cca
021f6061ee2e231022a76d2b877c44bcdc1e0fa2667fdb1e6b96a2f91b4158a6,,,ACTIVE,NONE,26,e54a7cb61f590e56d877502a45df3e0df4f21d3d49cd4bbf3bfd9877d4fa0440
021f6f67c0f1c1440f01e6ea3c57808adb56cae9283ddb34a37871610eed4fec,,,ACTIVE,NONE,33,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
021f7af95fc4059ed918ca105b437177cce0e5941e8c9049dde393aa83916dbc,,,ACTIVE,NONE,57,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
021f944d23edf1d9f8e0660675fc21545c2dd7bae74ee237b696fdcc9d8a8b44,,,ACTIVE,NONE,34,7ce3d08ad6334f2dcb447d4050f567612d4c416c681f479871676b2be2b8f76d
021f99ecf68b418ba28e663cc42a112d9ee16f53d728b7b954e127deeeddf519,1.0,1.0,ACTIVE,Regularly,26,c8c9d3e6a06db74dd416d1333362704a92a9bad2cdab78a2393b3a21ddfd17a6
021fb4232d7900faa8924c964d233924ba9570577618392d2d823409daef2b88,,,ACTIVE,NONE,46,7a6d79b0f3497a83149f0eeacb8a3cedc6f47b86ae92d80f2abc4067e171d02c
021fb5341dc8be4d2024728be228393694e2ce9cc77535b1e171f00291755c5b,,,ACTIVE,NONE,29,e2ffe83ee3a67cbde0fe4d26a1d40d3d2828bf916203fb04a1b1109260dfef48
021fbfb42aff225fe2db2ddee4d9ca6ca4558604f0808cb93d589faf477f7806,,,ACTIVE,NONE,59,d26a2c1075c0b53a35dd24759870526a407ea16238e174bfba4e59fed3e37e8c
021fc5bf75fd8b9ff23ece278555beea847e6acb33a193be323563e08d3380de,,,PRE-CREATE,NONE,28,f71982c64236c92bbf8ea6e1a71bf8f7d1d7057639e6192a8993762895fe7085
021fd7d60253de1ba39a7176f359b3b8942fca054a12da5cdcea95caa2d2390d,,,ACTIVE,NONE,31,f01660bc18644f7b0db35a6715b36b8ac7f7a51ccde19f47b194c6bbfdf89b54
021fe80e7fe6e11f993ce0eb8a94d2aa48ea3d7a9f23861b4a7461e6b72e439b,,,ACTIVE,NONE,29,b3f53083a7a0a1c6e002f080b231116f6596f62a8bceae7fc494e06575fedb7e
021ff4a128a6ea6d3116d2b938320787105a8fb85805fa6533472b63e74a678c,,,ACTIVE,NONE,37,e8a1fc052363524725a52133cecf5a2001b41636cbc481ab01a7c31495d0c63a
021ffe9ffcb1a12f1c938d8bd631f1e228e62ce7102d0dd23ef02fe72849a330,,,ACTIVE,NONE,23,02c1fded5484ff6a170fa4f6e2fbb91586dd57697740e1628824d8b7fb585216
02200e3cf3d79c3448b37d4f06869219fc23bfd287ebef3d2c45f7b719a71390,,,ACTIVE,NONE,59,d45164544ff3faacfd41cc33a4b75170e29af27ee0288239e9770cdb11b65173
0220279095a3720929896132a344fddc8701271a1528ebb7c49c22afb6a080f3,1.0,1.0,ACTIVE,Regularly,38,6abd5bec0fae2636387d7e45a568353858d78792ebb722405d9afd6db892ded5
02202bf82580ebe85d1d4d5ec43571517e7218ca8ba181b679d3f20e7c89a755,,,PRE-CREATE,NONE,52,5c1fc3a6b4c3eecc5cd0e6b5cdab34ceeedc7378fc3934d316a7cbba2c5be775
022038bb34ede3cccb246569600c466d307d4f20e3df7376b7d9b2b2a97b6c25,1.0,1.0,ACTIVE,Regularly,29,0abfbc33235318e71a2584294d65239a6fc2380ec2598599935fcce939793c0e
02204c73d1b3bfb4d63c3bb33e4b084d3d3c75bddc9e81bbe5ce1a9601b3bb34,1.0,1.0,ACTIVE,Regularly,54,51078ad8ea2b914aeac707b1f59f03f2bdb914b3bfe830c23ba3469aa6a12ea5
02205b982cf583223f8f6634af48a49e32b9c2e357998722d811dcdd53167eb3,,,PRE-CREATE,NONE,24,66fb2215766fd75357fca32609f06107edc9e3361b8fdd62652e23983b93ba2c
0220606f324329c5829f9bec547862c72f743a513203968a669f6d833c2ab509,1.0,1.0,ACTIVE,Regularly,48,8acb5c1ef2898af9dbded18704561551416b3d03fe8ff608600072bee2464bc0
